id,user_id,coin_name,available,disabled,lock,unrelease,purchase,address
2412,503,qc,89,0,0,0,0,QRacDzNJjK5sGMmA2PcocrH9A9Gw8ycfPg
2417,504,qc,0,0,0,0,0,QcM22vCqGpb9c9QKMpFwhRUJsmp98XCA7K
2422,505,qc,16.80316,0,0,0,0,QifPbbyEepR7Fct4W5aHrABqdBSzAoB8TL
2427,506,qc,135.12756,0,0,0,0,QcW8z1oPAJFkPZ5x814Spd9CHZEa6jabtt
2432,507,qc,84,0,0,0,0,QLqjosXH31sbCCoHe4x4ywGmfy7TDgCtg1
2437,508,qc,84,0,0,0,0,QjU4eg3Un5i4cX37JFqfEh6sFJjor2xHpo
2442,509,qc,204.96,0,0,0,0,QeGFhfWkprDSgYY9im9oRZuhK3Z15qcfLX
2447,510,qc,89,0,0,0,0,QVTjTasHC6ZerzR9bk9B5Y8rjo54WEw6d2
2452,511,qc,0,0,0,0,0,QWF5kvBYMpNLjLkvmbsNtKnhVmFxjoBUoq
2457,512,qc,84,0,0,0,0,QhmYjLTpqReerZpK43JRvANPsLXvvwwaUh
2462,513,qc,89,0,0,0,0,QRx14CRHvdz4DaowcRa6yphDEYFCuKbGFM
2467,514,qc,84,0,0,0,0,QZ9PfH2JYKVuueeBVhc3YSNNpeGYRAXAk6
2472,515,qc,89,0,0,0,0,QeqDX1P22xDWUjXWm53UjpzKcNL8ANGhBJ
2477,516,qc,84,0,0,0,0,QQyvLcvSCU2PQkeP5p5GgyAjBNVk2JLNxt
2482,517,qc,0,0,0,0,0,QYd612LQUhLw65X1Xa9FH7GkSMsHqxwbFd
2487,518,qc,89,0,0,0,0,QSctwHG4NEK6ZXUwZC7bmb6vA22odsqXiW
2492,519,qc,938.1833,0,0,0,0,QPvBHyJGMnRaDJ3kA9xGYEbdWZj3zHBT6n
2497,520,qc,84,0,0,0,0,QTQiZEvD8kaqaXXx9UiDRbWcp71wQ6aSuv
2502,521,qc,89,0,0,0,0,QQA9cc79YqsKoo68k5xqs8FGUNynLPRvib
2507,522,qc,84,0,0,0,0,QUtQoSidY13HF2SkuRAwgKx4gXej1bgC6N
2512,523,qc,239.0305,0,0,0,0,QLmX1SLHV2bJQSSi6JBxpkTGt9iJkWVfWQ
2517,524,qc,89,0,0,0,0,QSw63saeGynXtuAiykYp3WbYdgA1X8tKh2
2522,525,qc,368.1271,0,0,0,0,QbnfUMYX72mUHMEKUdKTjukUctPsyTdPuC
2527,526,qc,0,0,0,0,0,QSZK2eZ9iK1B5xiNrm8QH6pYQXkFLxTW2M
2532,527,qc,84,0,0,0,0,QYckMx7HUF1trFLydy84oPJU4W6cjyAa2p
2542,529,qc,89,0,0,0,0,QgmHgFmkyTy8qLffT4fHe9hJ9kbtczTYnH
2547,530,qc,84,0,0,0,0,QdAAC49hBJpPSXhERTXnbMfHssbaHMAg3C
2552,531,qc,89,0,0,0,0,QgWK2tJW7rFDbf7rsLYdbsd3LEzM7BLYGG
2557,532,qc,1084,0,0,0,0,QTMFkVqGRNXGLi3BHsaMdVnDFQAdpJbakp
2562,533,qc,0,0,0,0,0,QY4zFJkbss5qtWfnqSAtEhCYKPLwdk6oc1
2567,534,qc,166.32,0,0,0,0,QWbYPV36pLbwcVtgMqYrzgYRvVjGiU7nge
2572,535,qc,0,0,0,0,0,QcUwf7DvGD4teqRDyohsgxSXvGjBCjvukg
2577,536,qc,84,0,0,0,0,Qhvwu4ZGJ2j6wkqJLxoEJb8jhQGzeYg4RW
2582,537,qc,193.8845,0,0,0,0,QiDsSfLEA53kwnRHWfmMbH5bGDmPA5VV8d
2587,538,qc,43.6848,0,0,0,0,QV95WBa2gtVsE95EC1vDnErUwUfspAYFxt
2592,539,qc,0.8764,0,0,0,0,QcTgLsiKY1JBQbjPB9gLt5gqDzBkyYKivq
2597,540,qc,84,0,0,0,0,Qh5pwAFS4PWeM6MLtqadCYLPxwQQDoUGLy
2602,541,qc,0,0,0,0,0,QXzHRVkLexKBvCrdyhxJTeyEAmxMPjCY37
2607,542,qc,25.2884,0,0,0,0,QajV8qniZpDTMiJUgbxXEQSz8czVFk9ZCe
2612,543,qc,222.6,0,0,0,0,QXoSL6osbdhF2RcT7sRCsosYFjQcgp9sJD
2617,544,qc,420.0035,0,0,0,0,QPqMXBmTpMf9hwfJHdASHQewKCtYydNYpC
2622,545,qc,84,0,0,0,0,QVCvrJArPJRoz76kAUTeqrrZ32ynoHGq3w
2627,546,qc,0,0,0,0,0,QLyhiNEwtuuCSJUq4rZuAbrTG9tNETjSKz
2632,547,qc,0,0,0,0,0,QWFeVGt1q6VHeunYwoCRdu4YbWrtAq6XSQ
2637,548,qc,267.46,0,0,0,0,Qc9Baq3KfBEXpfTvuGWBJxqUAr8MkPaaZD
2642,549,qc,0,0,0,0,0,QgALtpdnB1okM24bSiSmuRbWDGw24D7Wwz
2647,550,qc,296.6267,0,0,0,0,QRUcUUS6KuoTnVGMpk97W5EMYDvLJi3DJ3
2652,551,qc,89,0,0,0,0,Qjgc4qiQN2coPpctmNwFPG9QhazjVJSvjj
2657,552,qc,0,0,0,0,0,QX6v6r5Vvv1gdFjdwMC4Vys3eQqfC9t31w
2662,553,qc,42.00376,0,0,0,0,Qabs8mj3J88G1FfvEHBctZeLu3xDNhtzK7
2667,554,qc,0,0,0,0,0,QUjSUgGSGt4oxzJVVzqx26wX5LRGCc7C9E
2672,555,qc,0.9282,0,0,0,0,Qh2Nv9oxJ5soXqc1HHKFf5XPBPuHse3d7w
2687,558,qc,2971.79,0,0,0,0,QeaD5LWTmWUENTFsYouFwTjYqCiLF9x4bo
2692,559,qc,2468.51,0,0,0,0,QX5R53mUPc7N4Jxx76pGwrXNGGzZ55TSEh
2697,560,qc,0,0,0,0,0,QeDz2L16MztwqvddpHdYSCYkg6PRjkZHFi
2702,561,qc,89,0,0,0,0,QdbdNw1wEet3Tra6iRxZSg7SHVtgXq2GxL
2707,562,qc,89,0,0,0,0,QMxkt37CxUR3YQ4Jt5EmwuL2BsQNTaTsgQ
2712,563,qc,529.3648,0,0,0,0,QMaVopmtaRxuoppCbTeT8JYbQXX2CnLPiw
2717,564,qc,222.6,0,0,0,0,QfYVjuLVURqK7ZVcfRn9YdHSSTYb3nn1JS
2722,565,qc,0,0,0,0,0,QNv5dBhfyKcB7USVwjpur6WM5iJR49WJ84
2727,566,qc,433.44,0,0,0,0,QeKTXLYxZDqpToEMy3W5gdqRtH3GrSSQYc
2732,567,qc,0.0037,0,0,0,0,QbnXK9viFfDSHr3nAzQGUMiY1DGAePpxFL
2737,568,qc,84,0,0,0,0,QeShW6jucx3n1TvjHc4hxd7t6meko9xThA
2752,571,qc,270.4814,0,0,0,0,Qj3wp6ru3ZxAxdNuWPSvnJ5pnmWhofnm7a
2757,572,qc,0,0,0,0,0,QU1jxfB987gKtXsPLoAWtEumYHcPyhthoV
2762,573,qc,16.8,0,0,0,0,QcxsfzSKoCH74tpeBAXsm451YsxhmcsA1o
2767,574,qc,0,0,0,0,0,Qdrk9ETEQ32V2zZwWtdkpU3WDJzjiPN6wo
2772,575,qc,0,0,0,0,0,QSBAaVfjnbzwwoECJiS1gcnPKqAfSL6zMf
2782,577,qc,84,0,0,0,0,QiBBpcyHGGd3KAxYK91HEYBG7CvES4BxGD
2787,578,qc,0,0,0,0,0,QVSky3hb2KCfUGvUktYDQt7JMXgpPnT85E
2792,579,qc,84,0,0,0,0,QRDKrkVM3HimdQg71eCP6bTCUn2UQwcA5M
2797,580,qc,0,0,0,0,0,QWsnF97T8kjhWMCgaxWgNE53DV7U77sZNJ
2802,581,qc,84,0,0,0,0,QaFSM8kWTzTF9EjcSn5iWVo1rhr3ieefd6
2807,582,qc,84,0,0,0,0,QVhrQYrVn6N2PkqS3EjUWV4frXqCJXUL9x
2812,583,qc,0,0,0,0,0,QXiwSXpaiJuDCB7Jn77VcmDze1VnAK4GMc
2817,584,qc,84,0,0,0,0,QML2VMTfaRas1gveW9XLodSmrAvqcSrjpC
2822,585,qc,84,0,0,0,0,QWwRXgMiNKv3CeegLaPM6Ayn6u1YbWmKy2
2827,586,qc,0.247646,0,0,0,0,QjCLx29HyEita5ZotPJT5ansaLyXiLRxjY
2832,587,qc,0,0,0,0,0,QRQvPwRAmotjQkv7XYHSEoDtVibWjZdrt7
2837,588,qc,84,0,0,0,0,QZjc5RSaSZ6SKM1DpDXngihBPycoQiEH66
2842,589,qc,84,0,0,0,0,QMTM6FknnJpQrYVSYwKZAwxghBgN9Td5FF
2847,590,qc,571.2,0,0,0,0,QjeEfZkgXHzDeoXy11AX59uUMnBubH8ao6
2852,591,qc,84,0,0,0,0,QUKTeUAeTyRbfSpsuEdeBAQPHD1cbRMVJu
2857,592,qc,84,0,0,0,0,QgxYyGRsSrdM5hCYzPzznvzYmAVR62j9Gx
2862,593,qc,84,0,0,0,0,QgVdSwnvJNV25Q5jLL2PWyE4qdToRu2cmL
2867,594,qc,0,0,0,0,0,QPWhsCMLNDvh9Cn3oaLPzYFiar7DLEgQEB
2872,595,qc,84,0,0,0,0,QZCDpvaodbQgXkQi4rsWmk3snYwd9fdGyF
2877,596,qc,84,0,0,0,0,QZkzwVQbUtQRErgFcV9AmLhW6kx5DX1pG4
2882,597,qc,0,0,0,0,0,QW8FqztytoW97KhCTMe1zJvBdUX4yeWnCL
2887,598,qc,84,0,0,0,0,QccNfTuYVEP7BYDwV3gwaSdsB9SW6mscp7
2892,599,qc,84,0,0,0,0,QXDzSb2guvD3xHuDqEjyA5uvHYjMyWaueW
2897,600,qc,84,0,0,0,0,Qh8xUequzgGsBWAyVMifxEDm77coR6NQss
2907,602,qc,230.16,0,0,0,0,QY1XPU1VkN8KEAqfJCywjWrrHPFgEzhizH
2917,604,qc,317.52,0,0,0,0,QQs2AAAMS9UhtSfcn4B8sKw6rLDeUg4n9o
2922,605,qc,84,0,0,0,0,QLcNUgzeNw8BXXXBVf3bPNXoQtBc3CjVTF
2932,607,qc,840,0,0,0,0,QXVAeYGteijoX7SBJfTYUbB9MPDex7jF9B
2937,608,qc,84,0,0,0,0,QZZq3NsKUtH1bqpq6dH4u1xvtvTzSgmZKR
2947,610,qc,1680,0,0,0,0,QXyur6vAkJQFQf6zgc1VStVH5CjX6TWp6s
2952,611,qc,84,0,0,0,0,QhMteBWWRxasPnHmjStVM32tR1LuT6Wemv
2957,612,qc,84,0,0,0,0,Qc4LP1ah4t3oKXzD6jYhXHtjBnn8WFSpTR
2962,613,qc,84,0,0,0,0,QeYFr1pR58jsqY7WGuzJADkAsnnwMgnqeV
2967,614,qc,151.2,0,0,0,0,QZehQjjmmUxnMFhm7e1WdcoD3Kj4LJnLfi
2972,615,qc,84,0,0,0,0,QYFfiTS1eqEMoga17KVTpdWXqj8Ke5wHHU
2977,616,qc,0,0,0,0,0,Qde6vhs2Ry57guwcHABEgbAZrPmdDqeGtA
2982,617,qc,84,0,0,0,0,QRw3oMBHzTx5jmoG1w6RSXorx5fbujRM9s
2987,618,qc,84,0,0,0,0,QTzmcQdKH7E2uJEEH4ooCujmKTsVrPau67
2992,619,qc,0,0,0,0,0,QQ5Rj2cNjsJADpE4xVpkiWj376keSwzKZo
2997,620,qc,84,0,0,0,0,QeNLP54G7DgbXmqSYCnpBsRvkYtWHSPdjy
3002,621,qc,84,0,0,0,0,QVH2Z9iMu41gctzhAvvsHoxgmafrEHC8eV
3007,622,qc,84,0,0,0,0,QZN3cSmCEoympG9R8LNDzH4N7GgTP9cyMk
3012,623,qc,84,0,0,0,0,QjEZXXP3oyPD6mB1t1G9Gpcbx1yeAZaDaR
3017,624,qc,84,0,0,0,0,QTwFbu3Z2hgqauHd7P8Jh2CzPywxXoeevP
3022,625,qc,142.8022,0,0,0,0,QZ95B8gEyoiqJD3txLPAb2X29UVTNEKcRh
3027,626,qc,210,0,0,0,0,QQEZAksQkEhBNCAcgS8UygZqtZY3nyfHqj
3032,627,qc,0,0,0,0,0,QQuFScJ3D4Piq6an4gPRTCELEWBcaBGfnR
3037,628,qc,84,0,0,0,0,QRYKS3Bxwky4zRRaNTSMp6Px1uMdPVxHkc
3042,629,qc,84,0,0,0,0,Qh2YvsDQYkW5BbvZyMPw5RMHP5XEL23kkj
3047,630,qc,84,0,0,0,0,QWzFeNjqLJm5aoEad8dDbRaDNDy7RWfUKa
3052,631,qc,0,0,0,0,0,QP7gTnKWH5KkWCcVAFJKyeCbNuu4XuFUB9
3057,632,qc,695.522,0,0,0,0,QVGEqPpESSetu5tMfJnRP4JXwi7MF3FCc2
3062,633,qc,84,0,0,0,0,QcKgX1RLXrgt4mCF5EkSAdnt9VqgGrdLh4
3067,634,qc,579.8265,0,0,0,0,QhJNXp4zn5GCfbkUXJSWFmGH8gYEyudGA3
3072,635,qc,8.4,0,0,0,0,QLxvZLycsrDUiuRDB5RKc3GQCdc4YdY2La
3077,636,qc,84,0,0,0,0,QhpXSP9iix8M2yyAaccoTJsqxkoErq3E75
3082,637,qc,84,0,0,0,0,QWCYojdt1vJfnKUfAYoASQfNkAMcoT7g3U
3087,638,qc,2142.009479,0,0,0,0,QRATGvWdSNTshBkPR6uG615BqbwsFCV8YW
3097,640,qc,581.28,0,0,0,0,QX7LnUTuLtFgsYXeLBSgJDfMJWp3Sv6A7o
3102,641,qc,823.4662,0,0,0,0,Qg1YnfDon4j4ecyG9fyPracf7xRnVr7hCL
3107,642,qc,840,0,0,0,0,QZqykTremXUF4K2JUuZXWyZW3aXddDNLUY
3112,643,qc,0.0008,0,0,0,0,QTrv52UQNa8uKKeDuufSx547rvrUeLaGYv
3117,644,qc,210,0,0,0,0,QTsJQ5H7eYNMrjXdFne4U9BMWot3pbcEFx
3127,646,qc,2044.1474,0,0,0,0,QLxR1sdWFpNaa4d5WokF6gReSfy3cxrkcV
3132,647,qc,0,0,0,0,0,QMnxT9wU9zUqQqoMm1E4sRGGr5VC5MAxno
3137,648,qc,84,0,0,0,0,QZGnyV2GtQP1cBXvbvigpFhUdcmaHNthaw
3142,649,qc,1364.2573,0,0,0,0,QhMSG6cy6Q8sj7vZwUB57WExMrPomUtQsA
3152,651,qc,0,0,0,0,0,QhXGjYe4JPt8tZNEzZijFn1xHptQVFigtM
3157,652,qc,133.4,0,0,0,0,QVqAcuQs5yWgwb4akkcWva8ve698JW2Pn8
3162,653,qc,0,0,0,0,0,QTTxpvgwv4kptHTMtN8warEBMLbi5331aE
3167,654,qc,0,0,0,0,0,QVCsJc8BxcFkA1bHqMgdWZ1wk46QABZCVK
3172,655,qc,139.44,0,0,0,0,QUJ28tNeCCd5uwNRJR75SvujwuFyqa3wNE
3177,656,qc,67.2,0,0,0,0,QibRDw7uT7reasbpo8ut5rui3c4XCtaAQy
3182,657,qc,67.2,0,0,0,0,QRw4yA8PDRdXump2rUbtBrP386EGfbvDg3
3187,658,qc,0,0,0,0,0,QhSdz6bASYwbQ89reEXsZ8HzecWdhpX7AD
3192,659,qc,67.2,0,0,0,0,QLnqupcTa44NZ1LWDuYczT4rTHPZjk4Jqn
3197,660,qc,166.32,0,0,0,0,QfDFwh44JoNpqUyJTDhhcaRer2hooqiPBs
3202,661,qc,214.2,0,0,0,0,QfrpV8fqmPiCo65tkM7MNuyq7iAjBGnEHt
3207,662,qc,295.68,0,0,0,0,QVSsxNH6ftdYWLiocMxSdmx29TvuoiJ2AS
3212,663,qc,0,0,0,0,0,QZVXF5YtnAVANHDjuso5V6YL49YRr6H3ax
3227,666,qc,159.6,0,0,0,0,Qgj2pNyCwiABLyjfVDhieF5Cv286bJfcgG
3232,667,qc,567.84,0,0,0,0,QNzodwrdaHfndkuAM2pV2AWVvAD4uG6CUs
3237,668,qc,0,0,0,0,0,Qa6ZGVy2xzxXxAH7xexJXr4LndK8am3iEj
3242,669,qc,210.676,0,0,0,0,QaeCnviDcU2kfHdf2k3HUwFuRSeVqmKRrk
3247,670,qc,0,0,0,0,0,Qfk6DahtZGsRuW8VY3ynmKrdXk35agR8nU
3252,671,qc,89,0,0,0,0,QNowYWf4g3fFLHavypi6DYHxcRkfaw91YR
3257,672,qc,42.0898,0,0,0,0,QZ9s1QUmMHEBVQtNDz4Tj8g44PwiUPEaUR
3262,673,qc,210.2697,0,0,0,0,QTNrS43ZMnUj36TGsuHBFgwzsBQfdTYyHu
3267,674,qc,2459.9958,0,0,0,0,QRzx2qLqeeM1R7xPKZT1SFrRgbRZAyYW8y
3272,675,qc,0,0,0,0,0,QfqHiEFQqz9Xb42cLSxgPJKJrQ5He3GCdm
3277,676,qc,182.78,0,0,0,0,QNwFsKjmRu5dhaKBZXCGCnPEjRxYgojybU
3282,677,qc,89,0,0,0,0,QWM1GmwFnKkfQyC8vpVFcMkaekxXQisJxS
3287,678,qc,4200,0,0,0,0,QYHPL3iUePzsWy6ALFJfQxVVxufLrRsdCE
3292,679,qc,0,0,0,0,0,QWJGvwUzvsMMhV1EMFuL1DNb1jGSaoZ2WM
3297,680,qc,840,0,0,0,0,QTQVCYamiZ6oRbnmrdGiMvyg8ZqXRsMdLe
3302,681,qc,0,0,0,0,0,Qa1uyAwwyVgC85JvrSWpxuptZ1cA14iP3p
3307,682,qc,142.803,0,0,0,0,QP7F82f54BE4qug7XiscnsDNqvhUJgv6fZ
3322,685,qc,0.608,0,0,0,0,QfThXNNV8HN446oPwEPoZEvJVvbzJQMXAu
3327,686,qc,0,0,0,0,0,QMYSdMhB88xM7GwVUDX1PZyQHwAAFYGnQ1
3332,687,qc,1731.2654,0,0,0,0,Qjsj3N7W9fvbDg5jPD4Zocp4BX7SLXdpcj
3337,688,qc,1698.0998,0,0,0,0,QRCJZSLeUPm5Rpcnj19vxwubcX7fnSYXZ2
3347,690,qc,1953.786,0,0,0,0,QTJ6VbM9TL7sUEe3hwTgLANCHsc1McRshi
3352,691,qc,30.24,0,0,0,0,QdG6g23ydpx68VfGuZwxvBVf218h14xM9D
3367,694,qc,32.76,0,0,0,0,QUTUkZeLkg2jyaGcR1fM1WS7CTQRGuyKqy
3372,695,qc,2541.27,0,0,0,0,QUH8wk6RwQT16vWQ2BuoeZdfM5Y6vm73LX
3377,696,qc,0,0,0,0,0,QU1joWbV625t5URoC2UjeDTrgTBkp3pMwX
3387,698,qc,3348.152,0,0,0,0,QVFAagbERsmEcPp48LWJSfpeCCcM1b8vQZ
3397,700,qc,89,0,0,0,0,QYWdQEgm6pDbccpxfaGnWJF2cqNNFjgHVU
3402,701,qc,0,0,0,0,0,QPvkES3yVsLw5SngLmzoYx5DC8UweMBVUv
3407,702,qc,89,0,0,0,0,QhZYavkiF5Wr6kxHz3XGyMYKC9eqB4PdN5
3412,703,qc,178,0,0,0,0,QcBTeaGaXf9Ej4VC67ZpQmsQbus566G9vh
3417,704,qc,89,0,0,0,0,QXWeg5vtj3E9XXauRNz1VEJboxwgf1c6z4
3422,705,qc,89,0,0,0,0,QjigVc9tRSQHfaHtsu4pAyJFRVq55PvJpp
3427,706,qc,89,0,0,0,0,Qi8uJ89K4AhSBKW9oXUefcuVxzdbDmNpwt
3432,707,qc,89,0,0,0,0,Qhpj8T16mRve5qQj9zKkbMmPpZnYh6jDRc
3437,708,qc,89,0,0,0,0,QfZpGPm2NAmAxhXG3NGkMB9qhzKxGeKof6
3452,711,qc,0,0,0,0,0,Qhd7ac96m2tc6RWSwWmqFh7kvFLruM1BEc
3457,712,qc,21.84,0,0,0,0,QcnFrM7vwy1M1uZuTi8nD5tKwU6frpRRu7
3462,713,qc,0,0,0,0,0,QSL1fuKRvgnE79oWQsDSAmMXDrsYx7ojUX
3467,714,qc,168,0,0,0,0,QN9Qp4JLrtpNK2AJBnaXjmTU3j3ULxpr95
3472,715,qc,0.002,0,0,0,0,QZcbvyAHpie3SC4NozAFAwx5K1eje62seb
3492,719,qc,0,0,0,0,0,QYMbxuGqwEvfjzuLFW88UPC8robr1Xdxg6
3512,723,qc,60.48,0,0,0,0,QXDazFAYRxAf8aJNAq1cXpjg36PJu5hh1C
3517,724,qc,7.677371,0,0,0,0,QRZn9vLXaEesTrjWuVxsWtdMbzd9RtynDe
3527,726,qc,142.8,0,0,0,0,QeacwnDYCHeBQpPDmJKgwEpPBwnPfgkpei
3532,727,qc,0,0,0,0,0,QTKS851iZSUY1SiwzpTqy1hNPzztE9t4Ym
3537,728,qc,16.8,0,0,0,0,QiPBd7MeufGfzBEJPP1iHs6v8dQjtjK4Jg
3542,729,qc,0,0,0,0,0,QUuFUrYHcir3QwRFzzbFMJPVJfMyE87mMS
3547,730,qc,0,0,0,0,0,QbnsFEX9kttHgeiiueaVHCdxJJumW26pXs
3557,732,qc,67.2,0,0,0,0,QQt4MDtkgnrhv6828jQZAuzaTzeXYAPnPa
3562,733,qc,16.8,0,0,0,0,QR6Zk2aYnhYC1SDmGQWqhM6QSe6WgUJzkU
3567,734,qc,168.0792,0,0,0,0,QgvpF627CShrXT3rNCQdSMDiNZpudUihGt
3577,736,qc,214.2,0,0,0,0,QTWG9viD39jiFXrPRcFwSG6Vn9pZxyhqnA
3592,739,qc,503.84,0,0,0,0,QinbSokrjZbDsbgM5QWhqXeP426GXf8b38
3597,740,qc,691.71,0,0,0,0,QVby69WvEaNmFBqfd1ZrfEYT3R4ER8mFZZ
3607,742,qc,0,0,0,0,0,QTuF5J2M3SnhvCUxkBr2dJmc4Z4zCXCEdU
3617,744,qc,0.7092,0,0,0,0,QTZUd2uZxMKHCAuDfSvroemmJAzAUwHFGX
3622,745,qc,0,0,0,0,0,QRbGVSb9A28NDaBGMzLcsQiXXRAt9Zg5zg
3632,747,qc,0,0,0,0,0,QXjTHX3hf3zdKQz4WRhJ4b3NdTAHW3oQxd
3637,748,qc,133.4,0,0,0,0,QMNQBrZsKpk9tbM8qSJeQdn3eQZ31DVNDM
3647,750,qc,10.92,0,0,0,0,QSph2ktvXQ7VKsB6kGt7jS1pqqUy3BDx21
3652,751,qc,140.44,0,0,0,0,QZoUs3SfrUfr1yRj9N7LZPcbiT9uE8ugQJ
3662,753,qc,84,0,0,0,0,Qg5HUrm1DDyMFscPifBbRwA3bqXZN9WB2H
3667,754,qc,84,0,0,0,0,QSvWrqjPGvz4DJWvUmCk89wbJitVxC1jx7
3677,756,qc,84,0,0,0,0,QZWhxoy3GegPf2H14XDTHeY5iVvgHr6JJM
3682,757,qc,1154.5794,0,0,0,0,QZNdyYYDt4Q211ktFddrkRA87Bee34Fhi8
3687,758,qc,1612.8038,0,0,0,0,QRKTSDeHMQMJob5hn6TaxU1gXsgR7eX1Fm
3692,759,qc,84,0,0,0,0,QQcF5gVPFHMK63RLoC8nEByfSdzDaJcHFn
3697,760,qc,336,0,0,0,0,Qh6AAP5osqoQyFdPWR1USXsYrkumtFaEhg
3702,761,qc,5040,0,0,0,0,Qcm67Vps7rD9HtusaMWt5u37GEpdqVLm4s
3707,762,qc,106.1241,0,0,0,0,QSfoRMvDTg7wX1gf9qTJvVJetqKjvzM42v
3712,763,qc,94,0,0,0,0,QMrhVAe9PcicWGCuj7FgryCWpEu2LiS34Q
3717,764,qc,0,0,0,0,0,QSa3w4KZfHeDpQGdEGMGT3ESQkjZFzsHMq
3722,765,qc,0,0,0,0,0,QfN2YVJwLry857JrxahcSa4vujMv9rWuww
3727,766,qc,100.8,0,0,0,0,Qc5thikXhiTyALkNQ1hhJFEh8r9SeAAKoL
3732,767,qc,252,0,0,0,0,QMhmHVAKiUbi2Nfqc4VQzbrrhvs1b2xs9M
3737,768,qc,3220,0,0,0,0,Qa4NcjsuRjHFLfBwCdGtamqLkcYdLx3dWz
3752,771,qc,100.9252,0,0,0,0,QiQyyKeTVhq5bcQmBkyJbUWkgAdkkMZYHQ
3757,772,qc,0.0044,0,0,0,0,QjrUJ2SB7mdupS1jmz7Ti2gMwtbZvoQusA
3762,773,qc,8.4174,0,0,0,0,QYpAG5GGQXpjzN9vh1fba8qgfR3jY4PHxb
3767,774,qc,0,0,0,0,0,QYuNDoF1qMjnXMP95j9J9StWTNnHf5nocs
3772,775,qc,0.0188,0,0,0,0,QVSMiFRfLDVJDT2LicZRSuQcqzvGRHLFaf
3777,776,qc,0,0,0,0,0,QMBCopeSrfTjZq2Lq9R8vcwwBzwBx88Xxy
3782,777,qc,428.5688,0,0,0,0,QizYa81tEYSrghdMBmhZDzg7zCA8SN7LAU
3787,778,qc,0.0783,0,0,0,0,QdGTvHCWX4ru8ZcdiQikNt5ebvNPSMYx6s
3792,779,qc,0,0,0,0,0,QMdfdZZkKpgHgP4p16GEe4tD819vU1M7V7
3802,782,qc,105.16,0,0,0,0,QfTv6PFjW91wJMPuxcubsBLn71cNyqz9bb
3812,784,qc,0,0,0,0,0,QU9NsN9cFXVpWPTxAVVccWm4YJykWLLDVP
3817,785,qc,1084,0,0,0,0,Qfb5fh7SgzVf91aQtKJ9L782nPLyzLp7Mn
3822,786,qc,620.0352,0,0,0,0,Qcdd3qFfXMuvWHXjApNoC42125vJYFdDe4
3827,787,qc,84,0,0,0,0,QTE5EPMrV8ubBEa2LEGKGN1xAGz33vSZ3U
3832,788,qc,840,0,0,0,0,QUn66s9NzqdpwFZmtyxFd6Nh2zCeoDD2EV
3837,789,qc,84,0,0,0,0,QNVwbqhsRWqW9XgJ6SiuZ8bt4AmUJryn5T
3842,790,qc,2404.072085,0,0,0,0,QTUps7PVLegejfGGxbiTKEP3R8FzuMBiuj
3847,791,qc,84,0,0,0,0,QaAKg1SH4nvevWbjNYp9LiQKaAUMfSH9sB
3857,793,qc,0,0,0,0,0,QN41CgMFwPDB4oHbGjL6CipWCgJk9HntuS
3862,794,qc,55.44,0,0,0,0,QdGLE2hC4CxzyCCrw8d6Zm7NvsjynP44xm
3867,795,qc,336.0034,0,0,0,0,QVUqYXQ5bkJFqbGLznzDCo6XDZanxAanPx
3877,797,qc,84,0,0,0,0,Qhg3VFB8PHwuDcJ5BGUX4qGLo6ymzHA3NV
3887,799,qc,2973.6,0,0,0,0,Qc9kcewghek5NM3srtKRizjqwG2GBfd8nM
3902,802,qc,626.2,0,0,0,0,QMsKkxunYoUAuHv6jz2kcsGBjbndqpThxV
3932,808,qc,1051.68,0,0,0,0,QfvufUvnjuDRJGyyzi4yatpo8yMT3ExPFk
3937,809,qc,829.2,0,0,0,0,QWow3FzA5xjM1NszZ1bsFmnQwr1WTNFfMF
3942,810,qc,109.54,0,0,0,0,QTUxjZdNYBG1nGG6RDHfqyUxXcSH9QMw3u
3952,812,qc,851.34,0,0,0,0,QfqNZA9cv7fDJAd9EMB6SKtKtAKDwMHieF
3957,813,qc,84,0,0,0,0,QZ1kpjE1H6a8nmWReLNu3mPgkGMZVpeRnh
3967,815,qc,84,0,0,0,0,Qa68jSPgtCVY2b7a6w6Vy8VdS16qvtG6ax
3972,816,qc,0,0,0,0,0,QNQx64mxbkwv3ZASP1dJVqc1jzREFdkSvM
3977,817,qc,84,0,0,0,0,QN7RrxBxPuqJ4mxU5K8kxCU5hMv2MPPtXf
3982,818,qc,1233.4691,0,0,0,0,QhBbJkeRSaEfoNsdQLL3sLjACTpkjJ1kJS
3987,819,qc,84,0,0,0,0,QNcLEWHQ5GSEZ5dKVpiTz1phbL1mnMprtH
3997,821,qc,210,0,0,0,0,QXDe8NAuLJdJMaLjZktsXRzPmCWwVY8sWN
4002,822,qc,756,0,0,0,0,QjbYqC7PMhkoT2AFyQuMwfs1DvQKnYoR2C
4007,823,qc,4200,0,0,0,0,QjK3SLzkChHP5hKh98HpDtMDUk6RM3E71Z
4017,825,qc,273,0,0,0,0,QXUqCSDMADFokBntR4Mu7wwq44aP28Tzg3
4022,826,qc,426.4392,0,0,0,0,QUWATDXyyC1T7J122LjNr8ZWtajm7KbAXm
4032,828,qc,210,0,0,0,0,QcM3tReP5f55T8GYcofjEtagxZj79A742b
4052,832,qc,210,0,0,0,0,QiQS8LfYepkosaxWUahuTK8LshdQ6R4trf
